  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
 15  30  1.117 1.323 0.585 -0.586 -0.673   12.4942 11.2055 8.8733
 16  30  1.017 1.158 0.247 -0.465 -0.611   11.7122 10.5282 8.1641
 17  30  1.002 1.445 0.367 -0.479 -0.542   12.7409 11.4489 9.0109
 18  30  0.981 1.433 -0.455 -0.444 -0.540   11.5479 10.3488 8.3043
 19  30  1.011 1.423 0.497 -0.484 -0.556   12.4869 11.1783 8.8442
 20  30  1.128 1.367 0.421 -0.599 -0.678   12.1108 11.0298 9.0206
 21  30  0.933 1.479 0.412 -0.412 -0.468   12.9966 11.7155 9.4480
 22  30  0.965 1.269 0.567 -0.445 -0.501   12.4722 11.3353 9.3734
 23  30  1.228 1.713 0.853 -0.709 -0.763   12.5201 11.2551 8.8985
 24  30  1.278 1.424 0.424 -0.730 -0.861   12.4894 11.3365 9.1935
 25  30  1.258 1.709 0.479 -0.724 -0.815   12.3515 11.1104 8.7798
 26  30  0.964 1.485 0.227 -0.434 -0.515   12.4104 11.2636 9.0803
 27  30  0.866 1.188 -0.020 -0.330 -0.429   12.3024 11.2922 9.4400
 28  30  1.019 1.154 0.387 -0.482 -0.582   11.8747 10.7264 8.4813
 29  30  0.971 1.196 0.404 -0.449 -0.506   12.7600 11.6004 9.5140
 30  30  1.315 1.420 0.804 -0.789 -0.860   12.1023 10.9498 8.8150
 31  30  0.991 1.716 0.071 -0.450 -0.560   12.1958 11.0584 9.0908
 32  30  1.243 1.306 0.366 -0.676 -0.870   12.2752 11.0848 8.6095
 33  30  1.119 1.687 0.463 -0.595 -0.661   12.1052 10.8276 8.6332
 34  30  0.917 1.339 0.246 -0.398 -0.449   12.6572 11.4872 9.3213
 35  30  1.267 1.448 0.554 -0.735 -0.823   11.9871 10.7682 8.5580
 36  30  1.226 1.755 0.870 -0.709 -0.758   12.4660 11.0993 8.7484
 37  30  1.101 1.054 0.304 -0.555 -0.681   11.5568 10.3963 8.0641
 38  30  0.987 1.275 0.262 -0.443 -0.566   10.8013 9.7613 7.9654
 39  30  1.153 1.248 0.448 -0.609 -0.731   11.5997 10.4990 8.1183
 40  30  1.130 1.735 0.098 -0.583 -0.711   12.1278 10.9821 8.6737
 41  30  0.983 1.112 0.428 -0.456 -0.530   12.3777 11.2567 9.0106
 42  30  1.189 1.614 0.412 -0.669 -0.722   12.0389 10.8977 8.6467
 43  30  1.016 1.172 0.449 -0.498 -0.544   12.6681 11.5361 9.4846
 44  30  1.083 1.380 0.432 -0.566 -0.614   12.1793 10.9878 8.9618
 45  30  1.255 1.824 0.413 -0.715 -0.823   12.2234 10.9795 8.6200
 46  30  1.077 1.225 0.108 -0.547 -0.627   11.9372 10.7629 8.6108
 47  30  0.960 1.427 0.427 -0.439 -0.496   12.4035 11.1555 9.0304
 48  30  0.896 1.051 0.450 -0.371 -0.444   11.6250 10.5034 8.4645
 49  30  1.096 1.269 0.340 -0.548 -0.681   11.4543 10.4747 8.5646
 50  30  1.160 1.274 0.418 -0.617 -0.737   11.4628 10.1089 7.7059
 51  30  1.085 1.584 0.323 -0.547 -0.651   11.8567 10.6964 8.5067
 52  30  1.353 1.896 0.367 -0.824 -0.901   12.2247 11.1787 9.2534
 53  30  1.217 1.684 0.560 -0.692 -0.758   12.0301 10.9042 8.6342
 54  30  1.175 1.062 0.274 -0.627 -0.757   11.9974 10.7594 8.4758
 55  30  1.056 1.562 0.638 -0.539 -0.587   12.0452 10.8584 8.7213
 56  30  1.097 1.368 0.247 -0.576 -0.632   11.9136 10.8486 8.8473
 57  30  0.986 1.614 0.344 -0.456 -0.540   12.5328 11.3498 9.2448
 58  30  1.299 1.915 0.618 -0.765 -0.858   12.1461 11.0445 8.7760
 59  30  1.233 1.532 0.238 -0.709 -0.772   11.8223 10.7463 8.6927
 60  30  1.318 1.676 -0.125 -0.772 -0.891   11.8879 10.8908 8.8751
 61  30  1.337 1.877 0.497 -0.802 -0.896   12.6670 11.5170 9.3590
 62  30  1.139 1.562 0.392 -0.610 -0.688   11.6455 10.6194 8.4887
 63  30  1.152 1.700 0.526 -0.622 -0.703   12.2466 10.9545 8.7004
 64  30  1.021 1.596 0.238 -0.491 -0.572   12.0819 10.7940 8.6632
 65  30  1.163 1.428 0.215 -0.626 -0.729   11.2917 10.1243 7.8602
 66  30  1.176 1.680 0.572 -0.655 -0.711   12.0959 10.9769 8.6191
 67  30  1.040 0.925 0.346 -0.499 -0.613   11.7959 10.6810 8.5630
 68  30  0.995 1.412 -0.139 -0.438 -0.592   12.4066 11.3472 9.4965
 69  30  1.095 1.616 0.400 -0.570 -0.636   12.0911 10.9850 8.9495
 70  30  1.202 1.661 0.413 -0.656 -0.783   11.7941 10.6282 8.5059
 71  30  1.165 1.318 0.257 -0.604 -0.777   12.0408 10.9513 9.0508
 72  30  1.003 1.442 0.375 -0.485 -0.535   12.0929 10.9932 9.0980
 73  30  1.056 1.533 0.148 -0.529 -0.600   12.4853 11.2065 9.1127
 74  30  0.981 1.230 0.448 -0.445 -0.547   11.3153 10.1473 7.7305
 75  30  1.029 1.065 0.320 -0.487 -0.602   12.3373 11.1013 8.9439
 76  30  1.091 1.402 -0.210 -0.559 -0.641   11.7043 10.5287 8.5907
 77  30  1.081 1.421 0.190 -0.535 -0.660   12.2265 11.0470 8.9837
 78  30  0.993 1.138 0.296 -0.434 -0.608   12.0244 10.8777 8.5823
 79  30  1.198 1.701 0.587 -0.678 -0.732   11.9101 10.7749 8.7248
 80  30  1.070 1.512 0.426 -0.542 -0.618   11.3501 10.1757 8.0888
 81  30  0.845 0.849 0.251 -0.308 -0.410   12.1494 10.9612 8.9137
 82  30  1.005 1.359 0.494 -0.488 -0.534   12.1874 11.1211 9.1633
 83  30  1.206 1.469 0.496 -0.670 -0.768   11.8702 10.7729 8.6474
 84  30  1.006 1.455 0.614 -0.489 -0.537   12.4215 11.2129 9.0562
 85  30  0.993 1.407 0.591 -0.474 -0.527   11.4312 10.1979 7.8465
 86  30  1.153 1.580 0.745 -0.630 -0.694   12.2404 11.1133 8.9020
 87  30  1.069 1.246 0.518 -0.548 -0.604   11.5264 10.4067 8.2278
 88  30  1.250 1.624 0.167 -0.717 -0.804   12.3816 11.2163 8.9640
 89  30  1.235 1.800 0.535 -0.707 -0.783   12.7934 11.4637 9.0785
 90  30  1.182 1.313 0.545 -0.643 -0.752   13.1060 11.7883 9.3605
 91  30  0.978 1.376 0.044 -0.452 -0.521   11.8033 10.5121 8.1712
 92  30  1.119 1.344 -0.252 -0.561 -0.709   12.5914 11.2904 8.9883
 93  30  1.068 1.543 0.751 -0.555 -0.590   11.9406 10.7826 8.6193
 94  30  1.127 1.547 0.085 -0.583 -0.698   11.6621 10.5676 8.6251
 95  30  1.042 1.205 0.105 -0.498 -0.616   11.5759 10.5376 8.3744
 96  30  0.889 1.155 0.144 -0.354 -0.448   12.5682 11.4438 9.4425
 97  30  0.774 0.829 0.359 -0.251 -0.315   12.8716 11.5901 9.6648
 98  30  1.214 1.731 0.360 -0.682 -0.769   11.9662 10.8701 8.9675
 99  30  0.960 1.010 0.280 -0.408 -0.557   11.6909 10.4978 8.3453
100  30  1.107 1.495 0.543 -0.580 -0.654   12.2203 11.0182 8.8284
---------------------------------------------------------------
AVG  30  1.090 1.419 0.367 -0.558 -0.646   12.0858 10.9195 8.7619
MIN  30  0.774 0.829 -0.455 -0.824 -0.901   10.8013 9.7613 7.7059
MAX  30  1.353 1.915 0.870 -0.251 -0.315   13.1060 11.7883 9.6648

  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
  1  90  1.023 1.335 0.487 -0.507 -0.549   13.1200 12.1694 11.1389
  2  90  1.038 1.351 0.385 -0.505 -0.595   15.1754 14.1123 12.3062
  3  90  1.085 1.408 0.389 -0.564 -0.624   12.0850 10.4090 7.8571
  4  90  1.067 1.348 0.464 -0.545 -0.605   12.5849 11.2333 8.9874
  5  90  1.099 1.491 0.465 -0.571 -0.646   12.5620 11.6037 9.0334
  6  90  1.071 1.533 0.390 -0.538 -0.630   10.7403 10.2358 9.2081
  7  90  1.072 1.556 0.485 -0.549 -0.612   13.9842 12.6781 10.3129
  8  90  1.079 1.357 0.309 -0.534 -0.658   13.6183 12.3354 9.7752
  9  90  1.029 1.406 0.338 -0.506 -0.567   12.6730 11.6959 9.9760
 10  90  1.112 1.494 0.360 -0.577 -0.672   13.6480 11.9624 10.1528
 11  90  1.029 1.318 0.312 -0.496 -0.586   13.0138 12.2108 11.1315
 12  90  1.091 1.577 0.430 -0.561 -0.641   14.0333 12.5737 10.2947
 13  90  1.064 1.579 0.597 -0.539 -0.608   12.0267 11.4286 10.3327
 14  90  1.080 1.264 0.181 -0.562 -0.610   9.7278 8.5723 6.0389
 15  90  1.017 1.343 0.214 -0.471 -0.599   11.4783 10.5479 8.6350
 16  90  1.016 1.485 0.472 -0.491 -0.561   13.9611 12.8040 11.4664
 17  90  1.016 1.136 -0.068 -0.419 -0.694   9.6957 8.8759 7.0036
 18  90  1.118 1.436 0.341 -0.598 -0.654   10.6089 9.9208 8.8534
 19  90  1.038 1.312 0.347 -0.503 -0.599   11.8942 10.6314 8.8134
 20  90  1.076 1.503 0.415 -0.552 -0.618   11.8906 10.9624 8.8646
 21  90  1.073 1.441 0.469 -0.546 -0.619   9.7641 9.4633 8.5368
 22  90  1.034 1.456 0.482 -0.515 -0.567   12.2318 11.2519 8.5506
 23  90  1.049 1.392 0.277 -0.507 -0.621   13.5830 12.4926 9.8028
 24  90  1.110 1.496 0.580 -0.585 -0.652   12.8607 11.7054 9.5959
 25  90  1.035 1.437 0.477 -0.503 -0.594   11.6547 10.3272 7.6429
 26  90  1.038 1.490 0.374 -0.498 -0.607   10.6615 9.7282 7.2582
 27  90  1.112 1.561 0.585 -0.593 -0.646   11.6902 10.7635 8.4869
 28  90  1.021 1.407 0.550 -0.500 -0.558   10.3536 8.4796 6.0618
 29  90  1.051 1.422 0.301 -0.517 -0.611   11.9444 10.5201 7.3962
 30  90  1.043 1.453 0.354 -0.521 -0.579   11.0660 9.8626 6.2846
 31  90  1.051 1.232 0.167 -0.498 -0.646   14.9826 13.3862 11.0271
 32  90  1.006 1.248 0.315 -0.472 -0.563   13.2096 11.9742 9.1122
 33  90  1.053 1.375 0.220 -0.518 -0.612   12.3915 10.9975 7.2963
 34  90  1.061 1.445 0.547 -0.537 -0.603   11.5358 10.8642 9.9836
 35  90  1.135 1.264 0.071 -0.584 -0.723   11.2701 9.9642 7.7626
 36  90  1.095 1.621 0.621 -0.575 -0.631   13.4250 12.2528 9.3467
 37  90  1.056 1.540 0.514 -0.536 -0.590   12.6191 11.6750 10.3738
 38  90  1.089 1.619 0.530 -0.564 -0.633   10.4925 9.1841 7.8617
 39  90  1.000 1.354 0.398 -0.466 -0.558   13.3615 12.0101 10.8076
 40  90  1.080 1.472 0.487 -0.540 -0.652   11.2948 10.3133 9.2559
 41  90  1.067 1.548 0.518 -0.543 -0.610   12.0571 10.7757 8.5553
 42  90  1.062 1.335 0.487 -0.541 -0.598   13.5001 12.8696 11.0848
 43  90  1.032 1.359 0.178 -0.502 -0.582   9.8512 8.4863 6.0555
 44  90  1.137 1.331 0.163 -0.586 -0.724   11.8508 10.9018 9.8327
 45  90  1.005 1.287 0.357 -0.475 -0.556   11.9030 10.9884 9.5777
 46  90  1.113 1.493 0.504 -0.582 -0.669   12.4202 11.3681 8.9754
 47  90  1.032 1.426 0.531 -0.508 -0.574   12.7397 10.9817 8.9163
 48  90  1.048 1.525 0.497 -0.521 -0.596   11.8413 10.7018 7.7156
 49  90  1.070 1.417 0.410 -0.538 -0.626   11.2449 10.3436 8.9468
 50  90  1.039 1.488 0.560 -0.516 -0.581   11.9567 10.8713 9.2556
 51  90  1.042 1.351 0.414 -0.511 -0.597   11.0582 10.1171 8.4954
 52  90  1.060 1.295 0.352 -0.523 -0.626   10.9673 9.6248 6.8079
 53  90  1.051 1.399 0.328 -0.514 -0.615   13.2642 11.5841 8.0136
 54  90  1.070 1.490 0.639 -0.548 -0.608   14.0422 13.0153 10.4904
 55  90  1.089 1.581 0.510 -0.565 -0.631   15.8809 14.9135 11.7995
 56  90  1.061 1.445 0.576 -0.541 -0.596   11.1656 9.9843 6.7302
 57  90  1.073 1.615 0.583 -0.552 -0.611   13.5244 12.0967 9.0931
 58  90  1.090 1.339 0.236 -0.552 -0.655   11.7317 10.5752 8.8965
 59  90  1.044 1.402 0.377 -0.510 -0.604   12.4649 10.5979 8.2590
 60  90  1.044 1.506 0.531 -0.516 -0.593   14.3960 13.2351 11.1404
 61  90  1.050 1.360 0.388 -0.518 -0.605   10.4150 9.0995 7.0889
 62  90  1.101 1.407 0.337 -0.568 -0.658   12.1555 11.3801 9.8357
 63  90  1.065 1.505 0.469 -0.538 -0.611   10.3906 8.8289 6.2602
 64  90  1.107 1.437 0.316 -0.580 -0.653   12.8591 11.5945 9.0496
 65  90  1.096 1.581 0.634 -0.573 -0.637   9.9736 8.9505 6.9648
 66  90  1.084 1.477 0.482 -0.556 -0.631   12.9803 11.5075 9.3832
 67  90  1.079 1.361 0.376 -0.553 -0.623   11.5939 10.8366 8.8261
 68  90  1.007 1.539 0.510 -0.485 -0.545   10.7562 9.9211 8.2190
 69  90  1.086 1.340 0.359 -0.552 -0.643   13.2456 11.6815 8.8849
 70  90  1.065 1.275 0.213 -0.519 -0.646   11.0320 9.7445 7.4880
 71  90  1.003 1.471 0.457 -0.478 -0.549   10.1913 9.4429 7.4757
 72  90  1.052 1.233 0.231 -0.507 -0.631   12.8585 10.7030 8.3646
 73  90  1.045 1.505 0.424 -0.510 -0.605   12.6342 10.5222 8.0054
 74  90  1.064 1.479 0.480 -0.543 -0.601   13.3868 12.6757 10.7957
 75  90  1.106 1.285 0.126 -0.569 -0.669   13.0263 12.3321 11.3614
 76  90  1.033 1.464 0.521 -0.508 -0.578   13.1105 11.7056 7.4723
 77  90  1.031 1.504 0.473 -0.508 -0.571   10.9910 9.6259 7.8870
 78  90  1.005 1.266 0.258 -0.457 -0.589   11.9938 10.8238 8.2240
 79  90  1.037 1.453 0.452 -0.505 -0.594   12.3461 10.8519 7.8131
 80  90  1.060 1.316 0.381 -0.525 -0.620   14.2752 13.3156 11.2821
 81  90  1.060 1.413 0.584 -0.539 -0.597   11.2345 10.2067 7.7868
 82  90  1.101 1.312 0.106 -0.556 -0.677   11.6257 10.4385 9.1225
 83  90  1.092 1.404 0.177 -0.538 -0.687   11.1131 10.2148 8.2236
 84  90  1.066 1.374 0.267 -0.543 -0.605   13.2635 11.9400 8.5435
 85  90  1.080 1.389 0.453 -0.546 -0.640   11.6864 10.6935 8.2557
 86  90  1.061 1.397 0.376 -0.527 -0.619   11.9372 10.8261 9.2624
 87  90  1.071 1.355 0.394 -0.539 -0.624   11.4784 10.6982 8.6294
 88  90  1.072 1.393 0.383 -0.544 -0.619   10.2885 9.3449 7.9427
 89  90  1.100 1.316 0.201 -0.561 -0.667   12.8265 11.7524 10.3664
 90  90  1.077 1.230 0.100 -0.527 -0.662   12.7408 11.8485 9.7721
 91  90  1.042 1.254 0.222 -0.509 -0.598   7.9784 7.4240 5.5248
 92  90  1.135 1.259 0.153 -0.581 -0.727   12.7485 12.0214 10.3923
 93  90  1.015 1.418 0.449 -0.490 -0.559   12.4352 11.8516 10.7092
 94  90  1.129 1.397 0.263 -0.596 -0.685   15.5165 14.6566 12.9803
 95  90  1.024 1.339 0.404 -0.489 -0.584   13.6712 12.2722 10.5446
 96  90  1.055 1.386 0.345 -0.529 -0.599   11.1618 10.6134 9.3226
 97  90  1.053 1.293 0.241 -0.531 -0.590   14.6171 13.1012 10.5386
 98  90  1.065 1.471 0.543 -0.540 -0.609   11.7648 10.7391 8.4210
 99  90  1.066 1.442 0.450 -0.535 -0.620   9.6479 9.1376 8.0683
100  90  1.066 1.479 0.409 -0.537 -0.615   13.8234 12.1648 9.0360
---------------------------------------------------------------
AVG  90  1.062 1.412 0.388 -0.531 -0.617   12.1855 11.0570 8.9539
MIN  90  1.000 1.136 -0.068 -0.598 -0.727   7.9784 7.4240 5.5248
MAX  90  1.137 1.621 0.639 -0.419 -0.545   15.8809 14.9135 12.9803

