  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
 22  10  0.477 -0.771 1.212 -0.176 0.491   13.2305 11.6400 9.1478
 23  10  0.826 1.140 0.705 -0.321 -0.336   11.1415 9.6785 7.5001
 24  10  0.656 0.334 0.652 -0.157 -0.154   11.4686 10.0398 7.8468
 25  10  0.616 0.715 -0.423 -0.108 -0.128   11.6891 10.3101 8.2220
 26  10  0.722 -0.089 0.654 -0.215 -0.236   11.4583 10.0427 7.7546
 27  10  0.754 0.111 0.592 -0.241 -0.282   11.1300 9.7804 7.5909
 28  10  0.528 0.757 0.097 -0.017 -0.045   11.7064 10.2762 8.1632
 29  10  0.927 0.530 0.807 -0.423 -0.435   11.3451 9.9764 7.7126
 30  10  0.775 -0.087 0.678 -0.265 -0.296   11.2376 9.9124 7.6885
 31  10  0.820 0.127 0.596 -0.298 -0.366   11.4124 9.9581 7.6830
 32  10  0.381 0.373 0.192 0.118 0.120   12.3628 10.8554 8.7617
 33  10  1.071 0.412 0.446 -0.495 -0.738   11.8727 10.5182 8.3217
 34  10  0.794 0.538 0.189 -0.310 -0.268   11.2858 9.9081 7.7251
 35  10  0.701 -0.345 0.783 -0.210 -0.179   11.7389 10.2398 7.8906
 36  10  1.105 1.218 0.811 -0.589 -0.634   12.0359 10.5534 8.3516
 37  10  0.472 0.472 -0.143 0.028 0.029   12.1902 10.8250 8.8128
 38  10  0.077 0.014 0.560 0.419 0.430   14.3446 12.8592 10.8756
 39  10  0.801 -0.189 0.747 -0.296 -0.311   11.4258 9.9736 7.5579
 40  10  0.727 0.497 0.821 -0.234 -0.216   11.2579 9.8014 7.6308
 41  10  0.800 -0.128 0.715 -0.292 -0.318   11.4162 9.9845 7.5781
 42  10  0.434 -0.381 0.824 -0.009 0.243   12.3258 10.8765 8.6409
 43  10  0.647 0.050 0.606 -0.145 -0.152   11.3537 10.0259 7.8677
 44  10  0.771 0.710 0.806 -0.274 -0.264   11.0911 9.6788 7.4999
 45  10  0.896 0.626 0.598 -0.376 -0.435   11.2341 9.7463 7.4638
 46  10  0.686 -0.443 0.845 -0.206 -0.140   11.5416 10.0264 7.5356
 47  10  1.102 1.513 0.866 -0.592 -0.620   11.9549 10.5817 8.5576
 48  10  0.880 0.647 0.925 -0.384 -0.373   11.5333 10.0984 7.9181
 49  10  0.852 1.113 0.821 -0.352 -0.353   11.4512 9.9694 7.7946
 50  10  1.002 1.607 0.412 -0.466 -0.568   11.5648 10.1013 8.0180
 51  10  0.819 0.449 0.499 -0.293 -0.370   11.1810 9.7241 7.4122
 52  10  0.810 0.918 0.277 -0.267 -0.393   11.4511 9.9651 7.7818
 53  10  1.059 0.987 0.863 -0.549 -0.578   11.8936 10.4170 8.2285
 54  10  0.380 -0.384 0.834 -0.028 0.698   13.5859 12.0464 9.8275
 55  10  0.858 1.346 0.636 -0.348 -0.378   11.4755 9.9215 7.6846
 56  10  0.753 0.298 0.519 -0.234 -0.289   11.0432 9.5904 7.4366
 57  10  0.805 -0.233 0.796 -0.306 -0.303   11.4580 9.9903 7.5567
 58  10  0.750 0.030 0.683 -0.247 -0.256   11.4027 10.0342 7.7341
 59  10  0.515 0.106 0.449 -0.008 -0.032   11.2782 9.8405 7.7367
 60  10  0.709 0.818 0.638 -0.207 -0.211   11.3921 9.9188 7.6999
 61  10  1.100 1.245 0.770 -0.585 -0.628   11.7881 10.3436 8.2296
 62  10  0.795 0.096 0.636 -0.282 -0.320   11.3108 9.8105 7.4209
 63  10  0.758 0.155 0.578 -0.242 -0.290   11.3659 9.9348 7.6746
 64  10  0.783 1.040 0.612 -0.277 -0.293   11.4822 9.9950 7.7911
 65  10  0.669 -0.117 0.643 -0.167 -0.173   11.2431 9.7915 7.4790
 66  10  0.487 0.394 0.245 0.007 0.021   11.5639 10.0842 8.0034
 67  10  1.118 1.803 -0.211 -0.569 -0.698   12.0166 10.4762 8.4919
 68  10  0.710 0.067 0.624 -0.204 -0.221   11.4801 10.0008 7.7107
 69  10  0.887 0.980 0.849 -0.385 -0.390   11.4317 9.9778 7.7880
 70  10  0.975 1.167 0.959 -0.474 -0.477   11.4578 9.9591 7.6812
 71  10  0.624 0.086 0.523 -0.115 -0.144   11.5278 10.1307 7.8919
 72  10  0.681 -0.832 1.147 -0.251 -0.010   12.1132 10.5642 8.0213
 73  10  0.498 1.140 -0.766 0.124 -0.163   12.2713 10.7976 8.5864
 74  10  0.940 1.429 0.371 -0.416 -0.479   11.5317 10.0138 7.8904
 75  10  0.382 -0.021 0.465 0.108 0.142   12.1731 10.6897 8.4514
 76  10  0.714 0.421 0.660 -0.214 -0.212   11.1977 9.7241 7.4642
 77  10  0.524 0.152 0.452 -0.018 -0.037   11.4520 10.0579 8.0191
 78  10  0.919 0.530 0.860 -0.421 -0.417   11.6051 10.1729 7.8634
 79  10  0.645 0.474 0.924 -0.151 -0.133   11.4938 10.1075 7.9492
 80  10  1.067 1.396 0.467 -0.554 -0.588   11.8035 10.3089 8.2214
 81  10  0.531 0.527 0.283 -0.031 -0.031   11.8277 10.3782 8.2353
 82  10  0.805 0.715 0.896 -0.311 -0.295   11.3061 9.8688 7.6683
 83  10  0.629 0.678 0.658 -0.132 -0.123   11.4935 10.0557 7.8836
 84  10  0.879 0.435 0.521 -0.353 -0.427   11.4024 9.9527 7.7077
 85  10  0.685 -0.067 0.626 -0.179 -0.197   11.2374 9.7831 7.4792
