  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
 29  30  0.200 0.100 0.300 0.233 0.167   14.1450 11.0618 8.4229
 30  30  0.133 0.233 0.233 0.200 0.200   13.4162 10.3176 7.3389
 31  30  0.200 0.133 0.133 0.133 0.400   13.3556 10.4241 7.9493
 32  30  0.167 0.267 0.167 0.067 0.333   12.9657 10.1256 7.1579
 33  30  0.067 0.233 0.300 0.100 0.300   13.3870 10.2936 7.6461
 34  30  0.167 0.067 0.267 0.233 0.267   13.0098 10.0540 7.2497
 35  30  0.133 0.267 0.467 0.033 0.100   13.4466 10.6504 8.2072
 36  30  0.233 0.200 0.300 0.133 0.133   13.2588 10.5541 7.9962
 37  30  0.133 0.167 0.200 0.233 0.267   13.0987 10.3951 8.1334
 38  30  0.067 0.200 0.267 0.133 0.333   12.7037 9.8998 7.0632
 39  30  0.233 0.300 0.167 0.167 0.133   13.3343 10.5236 7.8813
 40  30  0.200 0.067 0.300 0.100 0.333   13.2107 10.4059 7.7811
 41  30  0.033 0.167 0.400 0.133 0.267   13.4034 10.4187 7.6170
 42  30  0.133 0.167 0.433 0.133 0.133   12.8370 10.0882 7.5061
 43  30  0.100 0.300 0.167 0.167 0.267   13.5996 10.7766 8.1503
 44  30  0.200 0.167 0.267 0.200 0.167   13.4170 10.4535 7.7804
 45  30  0.167 0.200 0.233 0.100 0.300   13.5362 10.3985 7.5384
 46  30  0.200 0.233 0.267 0.133 0.167   13.4633 10.7203 8.1780
 47  30  0.067 0.133 0.467 0.200 0.133   13.4012 10.3892 7.6430
 48  30  0.300 0.033 0.267 0.167 0.233   13.3040 10.3144 7.7469
 49  30  0.167 0.100 0.200 0.167 0.367   12.7653 10.0333 7.5569
 50  30  0.133 0.167 0.333 0.167 0.200   12.9550 10.1629 7.6172
 51  30  0.200 0.133 0.267 0.133 0.267   13.7796 10.8811 8.2368
 52  30  0.300 0.133 0.133 0.067 0.367   13.2670 10.6072 8.0545
 53  30  0.167 0.133 0.233 0.200 0.267   13.8104 10.7498 7.8325
 54  30  0.067 0.300 0.233 0.133 0.267   12.8672 9.9164 7.1050
 55  30  0.033 0.300 0.167 0.200 0.300   13.3711 10.2500 7.6239
 56  30  0.167 0.100 0.433 0.033 0.267   13.2932 10.4014 7.7862
 57  30  0.133 0.300 0.267 0.067 0.233   12.9178 10.1920 7.6593
 58  30  0.100 0.300 0.333 0.100 0.167   13.7555 10.7792 8.1581
 59  30  0.367 0.233 0.100 0.100 0.200   14.1804 11.0638 8.3343
 60  30  0.100 0.233 0.200 0.167 0.300   13.8091 10.6840 8.1074
 61  30  0.200 0.267 0.167 0.100 0.267   13.5787 10.7322 8.1645
 62  30  0.233 0.267 0.167 0.100 0.233   13.3226 10.3704 7.7218
 63  30  0.233 0.133 0.133 0.200 0.300   13.3441 10.4543 7.6400
 64  30  0.167 0.200 0.267 0.233 0.133   14.0220 10.9710 7.9990
 65  30  0.167 0.200 0.233 0.133 0.267   13.4843 10.7045 7.8103
 66  30  0.300 0.133 0.200 0.067 0.300   13.8338 11.0051 8.3661
 67  30  0.333 0.133 0.300 0.000 0.233   13.8929 11.0799 8.5816
 68  30  0.133 0.267 0.333 0.133 0.133   13.2889 10.5782 7.8400
 69  30  0.033 0.100 0.333 0.200 0.333   12.8341 9.9546 7.4150
 70  30  0.133 0.400 0.167 0.100 0.200   13.5578 10.6556 7.8929
 71  30  0.100 0.100 0.300 0.167 0.333   13.1626 10.5307 7.9913
 72  30  0.133 0.133 0.400 0.100 0.233   13.1721 10.1987 7.3219
 73  30  0.067 0.200 0.167 0.200 0.367   13.7318 10.6085 7.6342
 74  30  0.200 0.267 0.200 0.167 0.167   13.4411 10.5912 8.2085
 75  30  0.267 0.300 0.267 0.033 0.133   13.5500 10.7120 8.0246
 76  30  0.167 0.167 0.300 0.100 0.267   14.3600 11.1151 8.3149
 77  30  0.100 0.233 0.233 0.133 0.300   13.2993 10.2060 7.2610
 78  30  0.200 0.167 0.200 0.167 0.267   13.6100 10.6915 8.0414
 79  30  0.100 0.267 0.267 0.100 0.267   12.6801 10.0196 7.5928
 80  30  0.167 0.200 0.200 0.000 0.433   13.2919 10.3966 7.9595
 81  30  0.267 0.100 0.233 0.267 0.133   13.5933 10.7653 8.0557
 82  30  0.233 0.200 0.333 0.133 0.100   13.3618 10.5537 8.0179
 83  30  0.033 0.233 0.167 0.333 0.233   12.4838 9.7127 6.9920
 84  30  0.033 0.233 0.100 0.200 0.433   13.1202 9.9696 6.9903
 85  30  0.233 0.100 0.333 0.167 0.167   14.1372 11.1010 8.2589
 86  30  0.233 0.067 0.267 0.167 0.267   12.8816 10.1084 7.4961
 87  30  0.067 0.167 0.467 0.133 0.167   13.8117 10.8093 8.0675
 88  30  0.233 0.133 0.267 0.200 0.167   13.4159 10.5674 7.8926
 89  30  0.100 0.200 0.300 0.167 0.233   13.4471 10.6462 8.1434
 90  30  0.100 0.333 0.167 0.133 0.267   13.5395 10.3967 7.3461
 91  30  0.167 0.200 0.233 0.133 0.267   13.2650 10.2494 7.5513
 92  30  0.267 0.100 0.233 0.133 0.267   13.6113 10.7727 8.1613
 93  30  0.267 0.200 0.167 0.200 0.167   13.8587 10.9614 8.2734
 94  30  0.133 0.200 0.200 0.167 0.300   13.8434 10.7157 7.7696
 95  30  0.100 0.200 0.267 0.100 0.333   12.7869 10.0991 7.5068
 96  30  0.167 0.200 0.400 0.100 0.133   12.8971 10.3738 7.7060
 97  30  0.200 0.000 0.367 0.133 0.300   13.3222 10.4995 8.0456
 98  30  0.167 0.133 0.333 0.100 0.267   13.1146 10.3305 7.7864
 99  30  0.067 0.167 0.233 0.267 0.267   13.7596 10.7691 8.1653
100  30  0.167 0.367 0.100 0.167 0.200   13.8744 10.8931 7.9474
---------------------------------------------------------------
AVG  30  0.170 0.191 0.254 0.149 0.236   13.4354 10.5250 7.8451
MIN  30  0.033 0.000 0.100 0.000 0.100   12.4838 9.7127 6.9903
MAX  30  0.367 0.400 0.467 0.333 0.433   14.3600 11.2353 8.6971

  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
  1  90  0.200 0.111 0.256 0.200 0.233   12.9371 10.8174 9.1015
  2  90  0.200 0.067 0.344 0.122 0.267   15.2953 12.3638 9.8633
  3  90  0.133 0.200 0.278 0.156 0.233   14.8229 11.8758 9.6786
  4  90  0.233 0.122 0.233 0.156 0.256   15.5862 11.3031 7.7650
  5  90  0.178 0.278 0.200 0.133 0.211   11.7277 9.0484 6.2303
  6  90  0.133 0.167 0.289 0.211 0.200   14.5004 11.0380 8.0367
  7  90  0.244 0.111 0.200 0.200 0.244   11.1902 8.4879 6.5298
  8  90  0.189 0.178 0.267 0.089 0.278   11.9357 9.3866 7.0792
  9  90  0.178 0.156 0.333 0.122 0.211   17.0926 13.1606 10.5605
 10  90  0.278 0.122 0.222 0.111 0.267   13.3665 10.7382 8.6786
 11  90  0.167 0.211 0.256 0.078 0.289   14.0059 10.1281 6.9045
 12  90  0.156 0.167 0.233 0.156 0.289   15.3278 11.9166 9.5008
 13  90  0.167 0.222 0.233 0.167 0.211   11.5423 9.1996 7.0218
 14  90  0.167 0.167 0.278 0.178 0.211   13.8125 11.6071 8.5768
 15  90  0.167 0.144 0.244 0.167 0.278   10.9887 8.5796 5.7918
 16  90  0.156 0.200 0.200 0.178 0.267   13.2997 10.7809 8.2779
 17  90  0.144 0.189 0.267 0.122 0.278   16.0811 11.9777 7.8080
 18  90  0.144 0.178 0.267 0.200 0.211   15.4219 12.0303 7.3573
 19  90  0.144 0.100 0.311 0.133 0.311   13.3940 9.2933 5.8293
 20  90  0.200 0.222 0.256 0.156 0.167   14.8660 12.4306 10.7742
 21  90  0.156 0.178 0.233 0.189 0.244   9.7866 8.0075 5.2952
 22  90  0.156 0.200 0.278 0.111 0.256   14.2648 11.3250 9.4182
 23  90  0.211 0.178 0.267 0.133 0.211   16.2782 12.2759 8.3780
 24  90  0.144 0.211 0.278 0.200 0.167   14.6430 10.9721 6.9085
 25  90  0.244 0.133 0.256 0.144 0.222   16.1277 11.7954 8.1895
 26  90  0.222 0.222 0.211 0.133 0.211   16.5364 12.2740 7.8230
 27  90  0.211 0.144 0.256 0.122 0.267   12.6739 10.7556 8.7026
 28  90  0.233 0.167 0.267 0.156 0.178   17.4802 14.1002 10.4895
 29  90  0.233 0.144 0.267 0.156 0.200   13.6526 11.4989 8.7537
 30  90  0.167 0.211 0.222 0.178 0.222   14.5129 11.0767 8.2870
 31  90  0.178 0.133 0.200 0.178 0.311   14.7152 11.6875 9.0300
 32  90  0.200 0.156 0.289 0.156 0.200   13.9187 11.4171 7.2252
 33  90  0.122 0.211 0.356 0.144 0.167   16.4022 12.0056 9.4321
 34  90  0.200 0.144 0.211 0.189 0.256   15.6596 13.9735 10.5471
 35  90  0.144 0.256 0.200 0.144 0.256   12.5111 9.9334 7.2972
 36  90  0.156 0.189 0.222 0.111 0.322   15.6258 11.0092 7.3854
 37  90  0.111 0.222 0.300 0.100 0.267   13.9097 10.6110 8.2146
 38  90  0.167 0.178 0.256 0.200 0.200   12.5551 10.1104 7.6881
 39  90  0.144 0.144 0.289 0.122 0.300   14.0178 10.5484 7.9426
 40  90  0.144 0.167 0.300 0.100 0.289   13.9367 10.8917 8.5624
 41  90  0.211 0.167 0.267 0.178 0.178   15.7260 12.5381 10.2769
 42  90  0.167 0.178 0.200 0.278 0.178   11.5774 9.3780 7.8202
 43  90  0.233 0.233 0.267 0.111 0.156   10.4720 8.1465 5.2561
 44  90  0.189 0.200 0.167 0.200 0.244   10.8339 8.4513 5.6970
 45  90  0.178 0.200 0.256 0.078 0.289   16.4507 12.7752 10.1480
 46  90  0.167 0.200 0.267 0.178 0.189   16.8534 13.2989 9.1191
 47  90  0.122 0.167 0.222 0.178 0.311   13.0896 9.5712 6.4570
 48  90  0.256 0.156 0.233 0.078 0.278   13.1259 11.0991 9.1249
 49  90  0.111 0.144 0.267 0.156 0.322   13.3547 11.9010 10.5049
 50  90  0.144 0.211 0.333 0.100 0.211   13.2640 10.8923 8.9894
 51  90  0.178 0.211 0.244 0.156 0.211   15.3426 12.0361 9.4318
 52  90  0.178 0.244 0.222 0.111 0.244   13.1158 10.8712 8.7821
 53  90  0.156 0.211 0.267 0.133 0.233   16.0347 11.9723 9.3563
 54  90  0.189 0.211 0.200 0.156 0.244   12.7345 10.2776 8.0835
 55  90  0.100 0.156 0.300 0.144 0.300   13.3923 10.9206 8.5515
 56  90  0.144 0.156 0.189 0.122 0.389   11.0864 9.0251 6.1000
 57  90  0.200 0.178 0.267 0.156 0.200   14.7424 12.0702 10.0528
 58  90  0.156 0.189 0.244 0.133 0.278   11.6155 9.1391 5.9851
 59  90  0.211 0.156 0.278 0.133 0.222   14.4870 10.8590 7.8607
 60  90  0.189 0.144 0.256 0.156 0.256   15.4627 11.9989 9.0582
 61  90  0.178 0.178 0.344 0.133 0.167   10.9041 8.1151 5.3823
 62  90  0.167 0.256 0.211 0.122 0.244   13.6254 10.3943 7.4358
 63  90  0.156 0.211 0.233 0.122 0.278   12.8314 10.1530 7.8853
 64  90  0.122 0.122 0.289 0.222 0.244   12.3150 10.7598 8.7902
 65  90  0.167 0.178 0.222 0.167 0.267   13.2945 10.7592 7.8929
 66  90  0.122 0.144 0.200 0.222 0.311   13.2061 11.2544 9.3706
 67  90  0.178 0.233 0.244 0.156 0.189   12.9288 9.9190 6.9523
 68  90  0.189 0.244 0.233 0.156 0.178   13.1661 11.0296 8.7174
 69  90  0.178 0.222 0.278 0.133 0.189   14.7284 12.8478 11.4152
 70  90  0.211 0.156 0.244 0.089 0.300   13.2116 10.7325 8.6882
 71  90  0.178 0.211 0.244 0.122 0.244   14.0578 11.4991 8.4802
 72  90  0.133 0.211 0.200 0.222 0.233   14.5663 12.1405 10.1352
 73  90  0.233 0.100 0.222 0.178 0.267   10.9801 9.3201 7.6041
 74  90  0.189 0.178 0.289 0.067 0.278   11.1995 8.6950 5.0827
 75  90  0.111 0.222 0.211 0.167 0.289   14.1541 9.7971 6.0616
 76  90  0.144 0.267 0.144 0.189 0.256   10.4771 8.3140 6.3576
 77  90  0.178 0.178 0.211 0.178 0.256   12.3437 10.3437 8.1174
 78  90  0.122 0.178 0.256 0.156 0.289   12.3561 10.5750 8.4652
 79  90  0.211 0.133 0.156 0.289 0.211   14.8184 12.5875 10.2937
 80  90  0.156 0.244 0.222 0.122 0.256   15.9474 12.6536 10.8019
 81  90  0.167 0.156 0.267 0.167 0.244   11.7190 9.1990 7.1537
 82  90  0.167 0.178 0.311 0.156 0.189   13.2945 10.3888 7.9970
 83  90  0.189 0.167 0.322 0.100 0.222   15.4303 12.9585 11.3241
 84  90  0.156 0.200 0.267 0.144 0.233   12.8962 10.2996 8.3214
 85  90  0.189 0.211 0.278 0.133 0.189   13.6440 10.6684 7.9027
 86  90  0.156 0.133 0.233 0.167 0.311   14.5566 11.0923 7.7150
 87  90  0.133 0.222 0.222 0.111 0.311   14.4071 11.1833 8.7083
 88  90  0.167 0.189 0.256 0.178 0.211   13.8246 10.8785 8.6697
 89  90  0.244 0.256 0.156 0.122 0.222   14.8034 11.4348 9.0434
 90  90  0.156 0.178 0.256 0.222 0.189   10.7523 8.8285 6.6165
 91  90  0.156 0.200 0.244 0.122 0.278   14.0642 10.4074 7.9898
 92  90  0.167 0.200 0.189 0.189 0.256   10.9591 8.7198 6.4884
 93  90  0.156 0.167 0.278 0.122 0.278   13.7963 10.1742 7.2782
 94  90  0.167 0.144 0.222 0.222 0.244   16.6119 12.4068 8.8689
 95  90  0.189 0.189 0.222 0.133 0.267   12.5317 10.7247 8.5193
 96  90  0.100 0.133 0.256 0.189 0.322   13.8202 10.7746 8.1007
 97  90  0.133 0.156 0.267 0.211 0.233   13.1861 10.9426 9.2963
 98  90  0.267 0.211 0.133 0.189 0.200   12.4567 8.7900 5.3219
 99  90  0.222 0.100 0.311 0.122 0.244   11.0790 9.6258 7.7256
100  90  0.211 0.156 0.211 0.211 0.211   14.9217 11.3196 6.3486
---------------------------------------------------------------
AVG  90  0.174 0.180 0.248 0.154 0.244   13.6903 10.8236 8.1691
MIN  90  0.100 0.067 0.133 0.067 0.156   9.7866 8.0075 5.0827
MAX  90  0.278 0.278 0.356 0.289 0.389   17.4802 14.1002 11.4152

